FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate/_xsi:nil,AddressLine1
126639,5574,American Pizza Slice,Restaurant/Cafe/Canteen,1,112 South Road,Waterloo,Merseyside,L22 0ND,5,fhrs_5_en-GB,2019-02-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02380600000000,53.47565800000000,,
70286,1594,Amigos,Takeaway/sandwich shop,7844,7a Duke Street,Formby,Sefton Council,L37 4AL,5,fhrs_5_en-GB,2019-10-02,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.06924400000000,53.55331900000000,,
1260617,107167,Amy's Bakes,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
1125059,4538,Amys Winehouse,Retailers - other,4613,25 Orrell Road,Bootle,Merseyside,L20 6DU,Exempt,fhrs_exempt_en-GB,2018-09-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.98397280000000,53.46681380000000,,
1260622,33240,Andrea's Cakes,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
94796,2796,Andy's Snack Bar,Restaurant/Cafe/Canteen,1,Kingsway,Southport,Sefton Council,PR8 1RQ,5,fhrs_5_en-GB,2019-11-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.00993000000000,53.63965600000000,,Andys Snack Bar
51623,115798,Annandale Rest Home,Hospitals/Childcare/Caring Premises,5,1 Victoria Road West,Crosby,Merseyside,L23 8UG,5,fhrs_5_en-GB,2018-06-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,0,FHRS,False,-3.03396100000000,53.49051900000000,,
508321,165159,Annie's Tea Rooms,Restaurant/Cafe/Canteen,1,12 Endbutt Lane,Crosby,Sefton Council,L23 0TR,4,fhrs_4_en-GB,2019-01-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.02279700000000,53.48885300000000,,
735524,2737,Antonio's News & Wine,Retailers - other,4613,1 Kew Road,Birkdale,Sefton Council,PR8 4HH,4,fhrs_4_en-GB,2018-10-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,-3.00828800000000,53.62999100000000,,
780852,168028,"Antonio's, The Kiosk",Retailers - other,4613,The Promenade,Southport,,PR8 1SB,5,fhrs_5_en-GB,2018-04-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.01504900000000,53.65209100000000,,
1030013,170168,Anytime Fitness,Retailers - other,4613,Lord Street,Southport,Sefton Council,PR8 1RN,Exempt,fhrs_exempt_en-GB,2018-01-18,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.01184797286987,53.64541244506840,,"Ribble Buildings, 2 Garrick Parade"
804389,167710,Aotearoa Southport Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,28b Part Street,Southport,Sefton Council,PR8 1HY,5,fhrs_5_en-GB,2018-08-02,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.00692300000000,53.64187600000000,,
73396,1686,Arden Cafe,Restaurant/Cafe/Canteen,1,75 Eastbank Street,Southport,Sefton Council,PR8 1EJ,5,fhrs_5_en-GB,2019-07-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.00420100000000,53.64505500000000,,
650866,1060,Arden College,Hospitals/Childcare/Caring Premises,5,57 Chestnut Street,Southport,Sefton Council,PR8 6QP,5,fhrs_5_en-GB,2018-01-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99352100000000,53.63670400000000,,
650867,1061,Arden College,Hospitals/Childcare/Caring Premises,5,59 Chestnut Street,Southport,Sefton Council,PR8 6QP,5,fhrs_5_en-GB,2018-01-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99352100000000,53.63670400000000,,
650876,149,Arden College,Hospitals/Childcare/Caring Premises,5,23 Ash Street,Southport,Sefton Council,PR8 6JE,5,fhrs_5_en-GB,2018-01-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99104300000000,53.64132600000000,,
65612,1476,Arden College,School/college/university,7845,40 Derby Road,Southport,Sefton Council,PR9 0TY,5,fhrs_5_en-GB,2018-09-14,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99822600000000,53.64636300000000,,
950474,4566,Arden College,School/college/university,7845,39 Oxford Road,Birkdale,Sefton Council,PR8 2EG,5,fhrs_5_en-GB,2017-08-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.02058800000000,53.63462400000000,,
117220,4645,Argyle Park Nursing Home,Hospitals/Childcare/Caring Premises,5,9 Park Road,Southport,Merseyside,PR9 9JB,5,fhrs_5_en-GB,2019-10-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98807200000000,53.65334200000000,,
973307,8160,Aromas De Portugal,Retailers - other,4613,13-15 Princes Street,Southport,Merseyside,PR8 1EG,4,fhrs_4_en-GB,2019-05-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,10,FHRS,False,-3.00552644915811,53.64538545232050,,
126257,5516,Arong,Takeaway/sandwich shop,7844,22 South Road,Waterloo,Merseyside,L22 5PQ,5,fhrs_5_en-GB,2019-01-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.02773900000000,53.47383500000000,,
639506,842,Arriva,Restaurant/Cafe/Canteen,1,Cobden Road,Southport,Sefton Council,PR9 7TS,Exempt,fhrs_exempt_en-GB,2019-07-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.96552900000000,53.64478900000000,,Arriva Bus Depot
148584,939,Ascot Lodge,Hospitals/Childcare/Caring Premises,5,38 Chambres Road,Southport,Merseyside,PR8 6JQ,4,fhrs_4_en-GB,2020-03-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,10,FHRS,False,-2.98899000000000,53.64084900000000,,
502654,165086,Asda,Retailers - supermarkets/hypermarkets,7840,Orrell Lane,Bootle,Sefton Council,L20 6HX,5,fhrs_5_en-GB,2019-03-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.97070200000000,53.46613300000000,,
71543,162349,Asda Stores,Retailers - supermarkets/hypermarkets,7840,81 Strand Road,Bootle,Sefton Council,L20 4BB,5,fhrs_5_en-GB,2019-08-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.99840500000000,53.45136900000000,,
116016,4520,Asda Stores Ltd,Retailers - supermarkets/hypermarkets,7840,Ormskirk Road,Aintree,Sefton Council,L10 3LN,5,fhrs_5_en-GB,2019-01-31,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.94988300000000,53.49169300000000,,Asda
144415,8304,Asda Stores Ltd,Retailers - supermarkets/hypermarkets,7840,Derby Road,Southport,Sefton Council,PR9 0TQ,5,fhrs_5_en-GB,2019-11-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.99614700000000,53.64481700000000,,"Asda, Central 12 Retail Park"
564182,5955,Ash Food & Wines,Retailers - other,4613,447 Stanley Road,Bootle,Merseyside,L20 5DN,3,fhrs_3_en-GB,2019-05-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,10,FHRS,False,-2.99451400000000,53.46015700000000,,
1008535,7494,"Ashaeve Limited, T/A Hirshman Chemist",Retailers - other,4613,64 Station Road,Ainsdale,Sefton Council,PR8 3HW,Exempt,fhrs_exempt_en-GB,2017-10-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.03876209259033,53.60238647460940,,"Hirshman Chemist, Sherwood House"
77504,1823,Ash-Croft House,Hospitals/Childcare/Caring Premises,5,10-12 Elson Road,Formby,Merseyside,L37 2EG,5,fhrs_5_en-GB,2019-10-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.07257800000000,53.55026000000000,,
1048484,6985,Ashdown Close,Hospitals/Childcare/Caring Premises,5,37 Ashdown Close,Southport,Sefton Council,PR8 6TL,5,fhrs_5_en-GB,2018-04-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98426040000000,53.63468460000000,,
1251004,71103,Asian Home,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2020-07-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,,,,
149213,9547,Atherton House,Restaurant/Cafe/Canteen,1,6 Alexandra Road,Crosby,Merseyside,L23 7TF,5,fhrs_5_en-GB,2019-10-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-3.03180700000000,53.48995300000000,,
124022,5249,Auberge French Bistro,Restaurant/Cafe/Canteen,1,6 Seabank Road,Southport,Sefton Council,PR9 0EW,5,fhrs_5_en-GB,2019-08-15,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00113900000000,53.65184000000000,,
1051521,1089,Aughton Wines & Spirits,Retailers - other,4613,46 Church Road,Formby,Merseyside,L37 3NF,Exempt,fhrs_exempt_en-GB,2018-03-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.05637170000000,53.55845700000000,,
1125057,4262,Autism Iniative,Hospitals/Childcare/Caring Premises,5,12 Mount Avenue,Bootle,Sefton Council,L20 6DT,5,fhrs_5_en-GB,2018-09-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-2.98556470000000,53.46595570000000,,
1034294,6207,Autism Initiative,Hospitals/Childcare/Caring Premises,5,72 Talbot Street,Southport,Sefton Council,PR8 1LX,5,fhrs_5_en-GB,2020-02-21,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01180840000000,53.64071970000000,,
1125091,834,Autism Initiative (Reg Care Ho,Hospitals/Childcare/Caring Premises,5,45 Cambridge Road,Bootle,Sefton Council,L20 9LF,5,fhrs_5_en-GB,2019-03-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.98039910000000,53.44508130000000,,
1043326,5364,Autism Initiatives,Hospitals/Childcare/Caring Premises,5,132 Sefton Street,Southport,Sefton Council,PR8 5DB,5,fhrs_5_en-GB,2018-03-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,-3.00276120000000,53.63744320000000,,
1067833,2957,Autism Initiatives,Hospitals/Childcare/Caring Premises,5,2 Lethbridge Road,Southport,Merseyside,PR8 6JA,5,fhrs_5_en-GB,2018-07-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.98858200000000,53.63905330000000,,
650905,3219,Avacado Greetings Cards,Retailers - other,4613,583 Liverpool Road,Ainsdale,Sefton Council,PR8 3LU,Exempt,fhrs_exempt_en-GB,2017-10-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.03439700000000,53.60247000000000,,
69300,1557,Avalon Care Home,Hospitals/Childcare/Caring Premises,5,24 Duke Street,Southport,Merseyside,PR8 1LW,5,fhrs_5_en-GB,2019-10-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.01048300000000,53.64208100000000,,
70935,160451,Avenswood Nursing Home,Hospitals/Childcare/Caring Premises,5,20 Abbotsford Road,Crosby,Merseyside,L23 6UX,5,fhrs_5_en-GB,2018-10-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.03767900000000,53.48663000000000,,
605010,162346,Avenue,Pub/bar/nightclub,7843,13-17 Scarisbrick Avenue,Southport,Sefton Council,PR8 1NN,5,fhrs_5_en-GB,2018-08-09,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00805700000000,53.64757500000000,,
371448,9024,AVS Newsagents,Retailers - other,4613,267-269 Hawthorne Road,Bootle,Liverpool,L20 3AP,5,fhrs_5_en-GB,2020-07-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.98365600000000,53.45111400000000,,
712553,167198,Ayuthaya Thai Restaurant,Restaurant/Cafe/Canteen,1,28 Liverpool Road,Crosby,Sefton Council,L23 5SF,4,fhrs_4_en-GB,2018-10-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,5,5,FHRS,False,-3.02608500000000,53.49207800000000,,
105161,3607,B&M Bargains,Retailers - other,4613,91 Lord Street,Southport,Sefton Council,PR8 1RH,5,fhrs_5_en-GB,2020-02-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.01126800000000,53.64581300000000,,
650938,916,B&M Bargains,Retailers - other,4613,10 Central Square,Maghull,Sefton Council,L31 0AE,5,fhrs_5_en-GB,2018-01-03,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.94400100000000,53.51662100000000,,
71940,163623,B&M Express,Retailers - supermarkets/hypermarkets,7840,29-31 Tulketh Street,Southport,Sefton Council,PR8 1AG,5,fhrs_5_en-GB,2019-10-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.00393200000000,53.64586600000000,,
71624,162666,B&M Retail Ltd,Retailers - other,4613,55-58 New Strand Medway,Bootle,Merseyside,L20 4SR,5,fhrs_5_en-GB,2019-05-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.99217100000000,53.45205000000000,,
145059,8497,B&M Retail Ltd,Retailers - other,4613,Dunnings Bridge Road,Netherton,Merseyside,L30 6TQ,5,fhrs_5_en-GB,2019-04-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.96380900000000,53.48502000000000,,Switch Island Le
1077587,96268,Baby Bella Bakes,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2018-09-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,,,,
1134118,176100,Baileys,Retailers - other,4613,Unit 4 Glenn Buildings South,Moor Lane,Crosby,L23 2UN,5,fhrs_5_en-GB,2019-05-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.02443750000000,53.49261330000000,,
1229170,77193,Bake Mia Surprise,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
983896,103845,Bake Shack,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2017-07-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1255676,57900,Baked by Lindsay,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
1061352,43262,Baked With Love,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2018-07-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
1082508,81642,Baked with Love,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2018-12-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,,,,
146415,8919,Bakers Dozen,Pub/bar/nightclub,7843,Dunnings Bridge Road,Netherton,Sefton Council,,5,fhrs_5_en-GB,2018-09-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-2.96258995270249,53.48384618048131,,Switch Island Leisure Park
1250996,107099,Bakery Treats,Other catering premises,7841,,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,,,true,
1003058,3516,Balance Wholefoods,Retailers - other,4613,100 Liverpool Road South,Maghull,Merseyside,L31 7AG,5,fhrs_5_en-GB,2017-10-26,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,5,FHRS,False,-2.94648408889771,53.50555419921880,,
352486,4904,Balmoral Lodge,Hotel/bed & breakfast/guest house,7842,41 Queens Road,Southport,Merseyside,PR9 9EX,5,fhrs_5_en-GB,2017-05-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.99332400000000,53.65213000000000,,
552805,165457,Baltic Food Store,Retailers - other,4613,45-47 Eastbank Street,Southport,Sefton Council,PR8 1DY,5,fhrs_5_en-GB,2020-01-30,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00485100000000,53.64567900000000,,
606535,6621,Banff,Pub/bar/nightclub,7843,32 West Street,Southport,Merseyside,PR8 1QN,5,fhrs_5_en-GB,2020-01-17,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00945100000000,53.64701500000000,,
735570,9163,Bank Hall Farm Shop,Retailers - other,4613,Bank Lane,Melling,Sefton Council,L31 1AX,3,fhrs_3_en-GB,2019-07-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-2.90052100000000,53.50318500000000,,Bank Cottage
145257,8564,Bar Du Fay,Pub/bar/nightclub,7843,96B Liverpool Road South,Maghull,Merseyside,L31 7AG,5,fhrs_5_en-GB,2019-07-05,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.94648400000000,53.50555400000000,,
71278,161532,Bar Mio,Pub/bar/nightclub,7843,108 - 110 Station Road,Ainsdale,Merseyside,PR8 3HL,5,fhrs_5_en-GB,2019-04-24,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.04137400000000,53.60229300000000,,
1170902,82997,Bar Mobile,Mobile caterer,7846,,,,,5,fhrs_5_en-GB,2019-07-23,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,,,,
1051539,8364,Bargain Booze,Retailers - other,4613,77-79 Liverpool Road,Formby,Liverpool,L37 3AB,4,fhrs_4_en-GB,2018-03-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,10,FHRS,False,,,,
1125103,97,Bargain Booze,Retailers - other,4613,187 Altway,Aintree,Merseyside,L10 6LB,5,fhrs_5_en-GB,2018-08-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.93577730000000,53.48298520000000,,
1073743,5588,Bargain Booze,Retailers - other,4613,134 South Road,Waterloo,Sefton Council,L22 0ND,3,fhrs_3_en-GB,2018-08-10,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,10,10,10,FHRS,False,-3.02319280000000,53.47592470000000,,
107050,3760,Bargain Booze,Retailers - other,4613,599 Lord Street,Southport,Merseyside,PR9 0AN,4,fhrs_4_en-GB,2019-06-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,0,FHRS,False,-3.00036300000000,53.65164000000000,,
735536,377,Bargain Booze,Retailers - other,4613,102 Bispham Road,Southport,Merseyside,PR9 7BJ,5,fhrs_5_en-GB,2018-05-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.97073300000000,53.64747000000000,,
734268,167409,Bargain Booze,Retailers - other,4613,40/42 Liverpool Road,Lydiate,Sefton Council,L31 2LZ,5,fhrs_5_en-GB,2019-09-11,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.94563200000000,53.52287200000000,,
950460,161031,Bargain Booze,Retailers - other,4613,32 Marian Square,Netherton,Sefton Council,L30 5QA,5,fhrs_5_en-GB,2020-02-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.97392500000000,53.48847000000000,,
1125015,161347,Bargain Booze,Retailers - other,4613,72 Coronation Road,Crosby,Sefton Council,L23 5RQ,Exempt,fhrs_exempt_en-GB,2018-08-07,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02655040000000,53.49085130000000,,
735534,3517,Bargain Booze,Retailers - other,4613,101 Liverpool Road South,Maghull,Merseyside,L31 7AD,5,fhrs_5_en-GB,2019-09-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-2.94711700000000,53.50627600000000,,
1008528,3365,Bargain Booze,Retailers - other,4613,278 Liverpool Road,Birkdale,Sefton Council,PR8 4PE,5,fhrs_5_en-GB,2017-10-13,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-3.01591396331787,53.61945343017580,,
735530,3115,Bargain Booze,Retailers - other,4613,2 Liverpool Avenue,Ainsdale,Sefton Council,PR8 3NH,5,fhrs_5_en-GB,2018-10-08,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.03385600000000,53.60263600000000,,
1085493,1011,Bargain Buys,Retailers - other,4613,40-44 Chapel Street,Southport,Merseyside,PR8 1BZ,5,fhrs_5_en-GB,2018-11-27,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,0,FHRS,False,-3.00364000000000,53.64706250000000,,
1045634,6334,Barista Bar,Pub/bar/nightclub,7843,47 Tulketh Street,Southport,Merseyside,PR8 1AN,5,fhrs_5_en-GB,2018-04-04,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.00342392921448,53.64549255371090,,
650882,161070,Barnetts Wholefoods,Retailers - other,4613,133 St Johns Road,Waterloo,Merseyside,L22 9QE,5,fhrs_5_en-GB,2017-11-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-3.02482900000000,53.47937900000000,,
650900,2831,Baron's,Retailers - other,4613,97-99 Knowsley Road,Bootle,Merseyside,L20 4NH,5,fhrs_5_en-GB,2019-09-16,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00323600000000,53.46021000000000,,
1085497,3278,Barrique,Restaurant/Cafe/Canteen,1,17 Liverpool Road,Birkdale,Merseyside,PR8 4AR,5,fhrs_5_en-GB,2018-11-20,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.01310700000000,53.63431780000000,,
1008523,166933,Base 51,Retailers - other,4613,51 Weld Road (First Floor),Birkdale,Southport,,Exempt,fhrs_exempt_en-GB,2017-10-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,,,,FHRS,False,-3.02194000000000,53.63726000000000,,
71438,162056,Bay of Bengal,Restaurant/Cafe/Canteen,1,9 Liverpool Road North,Maghull,Sefton Council,L31 2HB,5,fhrs_5_en-GB,2018-07-19,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,5,5,FHRS,False,-2.94501200000000,53.51326000000000,,
352477,2671,Bay Tree House,Hotel/bed & breakfast/guest house,7842,1 Irving Street,Southport,Merseyside,PR9 0HD,5,fhrs_5_en-GB,2017-06-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,5,FHRS,False,-3.00088800000000,53.65466400000000,,
452277,288,Bayona Guest House,Hotel/bed & breakfast/guest house,7842,71 Bath Street,Southport,Merseyside,PR9 0DN,5,fhrs_5_en-GB,2018-10-01,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00300000000000,53.65183300000000,,
434327,4898,Baytrees Hotel,Hotel/bed & breakfast/guest house,7842,4 Queens Road,Southport,Merseyside,PR9 9HN,5,fhrs_5_en-GB,2018-07-31,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,5,0,FHRS,False,-2.99547800000000,53.65174300000000,,
452280,3688,Beales,Restaurant/Cafe/Canteen,1,295-307 Lord Street,Southport,Merseyside,PR8 1NY,5,fhrs_5_en-GB,2018-06-22,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,0,0,0,FHRS,False,-3.00708400000000,53.64799700000000,,
1000453,116311,Bear and Mouse Gingerbread House,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2017-09-25,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,0,5,FHRS,False,,,,
735549,5275,Beauty & Hygiene,Retailers - other,4613,29-31 Seaforth Road,Seaforth,Merseyside,L21 3TX,4,fhrs_4_en-GB,2018-02-12,424,Sefton,http://www.sefton.gov.uk/,ETSContact@sefton.gov.uk,5,10,5,FHRS,False,-3.00692500000000,53.46526600000000,,
