FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate/_xsi:nil,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,RatingDate,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,AddressLine2
616756,PI/000257534,Absolutely Catering at The Beacon,School/college/university,7845,"Absolutely Catering, Former The Beacon C Of E Primary School Heyworth Street",Liverpool,Liverpool,L5 3QG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97181200981140,53.42504501342770,2019-01-08,0,0,0,
683767,PI/000257642,Absolutely Catering at Windsor,School/college/university,7845,Windsor Community Primary School Upper Hill Street,Liverpool,Liverpool,L8 8JE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96740889549255,53.39281845092770,2019-09-10,5,5,0,
496458,PI/000056773,Academy Of St Francis Assissi,School/college/university,7845,The Academy Of St Francis Of Assisi Gardners Drive,Liverpool,Liverpool,L6 7UR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94417190551758,53.41714859008790,2018-11-16,0,0,0,
985487,PI/000255497,Academy of St Nicholas,School/college/university,7845,"The Academy Of St Nicholas, 51 Horrocks Avenue",Liverpool,Liverpool,L19 5NY,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89225006103516,53.35544204711910,2018-10-09,0,0,0,
1244009,71976,Ackroyd Catering,Other catering premises,7841,"Akroyd Catering, 9 Island Road South",Liverpool,Liverpool,L19 5NT,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89405798912048,53.35571670532230,2019-02-11,5,5,10,
1219361,832805,Acropolis,Restaurant/Cafe/Canteen,1,7A West Derby Village,Liverpool,Liverpool,L12 5HJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91001640000000,53.43264050000000,2020-01-10,5,5,5,
616746,PI/000255001,Adagio Liverpool City,Hotel/bed & breakfast/guest house,7842,"Adagio Aparthotel, 1 Fairclough Street",Liverpool,Liverpool,L1 1FS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97923398017883,53.40485000610350,2018-08-30,0,5,0,
496034,PI/000005723,Adams Apple,Retailers - other,4613,132 - 134 Allerton Road,Liverpool,Liverpool,L18 2DG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90940740000000,53.38646950000000,2019-03-20,0,5,0,Mossley Hill
498324,PI/000243675,Adams Fast Food Supplies,Retailers - other,4613,183 Great Howard Street,Liverpool,Liverpool,L3 7DL,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99718590000000,53.42012350000000,2019-10-22,0,5,0,City Centre
498421,PI/000244948,Adams Newsagents,Retailers - other,4613,115 Prescot Road,Liverpool,Liverpool,L7 0LB,0,fhrs_0_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94138610000000,53.41295480000000,2019-12-19,,,,Fairfield
985503,PI/000271222,Adam's Noodle House,Takeaway/sandwich shop,7844,54 Aigburth Road,Liverpool,Liverpool,L17 7BN,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95428160000000,53.38078020000000,2019-05-02,10,15,10,St Michaels
496590,PI/000078930,Adams Stores,Retailers - other,4613,172 High Park Street,Liverpool,Liverpool,L8 3UQ,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95900610000000,53.38965040000000,2019-07-30,10,5,5,
759876,PI/000253368,Adelaide House Hostel,Hotel/bed & breakfast/guest house,7842,"Adelaide House, 115 Edge Lane",Liverpool,Liverpool,L7 2PF,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95092797279358,53.40770339965820,2017-10-31,5,10,5,Kensington
622272,PI/000260478,Aden News,Retailers - other,4613,430 Prescot Road,Liverpool,Liverpool,L13 3DA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92098600000000,53.41508220000000,2017-03-08,0,0,0,Old Swan
979411,PI/000270989,ADL Liverpool Ltd,Hospitals/Childcare/Caring Premises,5,Pelham Grove Nursing Home Pelham Grove,Liverpool,Liverpool,L17 8XD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94391393661499,53.38101577758790,2018-01-18,0,0,0,
1158850,71168,ADMIRAL CASINO,Retailers - other,4613,14 Richmond Street,Liverpool,Liverpool,L1 1EF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98424800000000,53.40638920000000,2019-07-08,5,0,0,
1244450,PI/000273775,Aether by The Alchemist,Pub/bar/nightclub,7843,8 - 9 Kenyon's Steps,Liverpool,Liverpool,L1 3DF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98859690000000,53.40388820000000,2019-09-30,0,5,5,
1244329,77831,African Food Store,Retailers - other,4613,68 Prescot Road,Liverpool,Liverpool,L7 0JA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93976110000000,53.41294960000000,2020-03-26,10,10,10,Fairfield
1243696,71589,Afro Caribbean & Friends Lunch Club,Pub/bar/nightclub,7843,"Club, Hector Peterson Court, 22 Danube Street",Liverpool,Liverpool,L8 0QR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94842410087585,53.39725875854490,2019-03-26,0,5,0,
1243565,67710,Age Concern Liverpool and Sefton,Hospitals/Childcare/Caring Premises,5,219 Lower Breck Road,Liverpool,Liverpool,L6 0AE,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94676880000000,53.42567640000000,2019-08-30,10,5,5,
634235,PI/000146786,Aigburth Cricket Club,Pub/bar/nightclub,7843,Aigburth Cricket Club Southwood Road,Liverpool,Liverpool,L17 7BQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95158290863037,53.37705230712890,2020-01-02,0,0,0,
495963,PI/000002813,Aigburth Fish & Chip,Takeaway/sandwich shop,7844,144 Aigburth Road,Liverpool,Liverpool,L17 7BR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95039730000000,53.37917520000000,2019-03-27,5,5,0,St Michaels
766480,PI/000264860,Aigburth Hall Nurseries,Restaurant/Cafe/Canteen,1,5 Aigburth Hall Avenue,Liverpool,Liverpool,L19 9EA,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91842270000000,53.36582950000000,2018-11-27,0,0,5,
497267,PI/000146612,Aintree Day Nursery,Hospitals/Childcare/Caring Premises,5,2 Solar Road,Liverpool,Liverpool,L9 9AS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95583090000000,53.46469610000000,2019-09-18,,,,
1243953,71892,Air Unlimited,Restaurant/Cafe/Canteen,1,4 Blenheim Way,Liverpool,Liverpool,L24 1YH,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.86044001579285,53.34262466430660,2017-07-14,5,0,0,
1244366,77957,AJ,Takeaway/sandwich shop,7844,42 Broad Lane,Liverpool,Liverpool,L11 1AJ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92946980000000,53.44052670000000,2019-03-06,5,5,0,Norris Green
1052406,PI/000273071,Aj News,Retailers - other,4613,162 - 164 Townsend Lane,Liverpool,Liverpool,L13 9DN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93615980000000,53.43386960000000,2018-06-22,5,0,5,Clubmoor
1002582,PI/000271312,AJC Catering (Mobile Unit),Takeaway/sandwich shop,7844,1A Renaissance Way,Liverpool,Liverpool,L24 9PU,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,,,2019-01-21,5,10,5,
498675,PI/000247277,Akshaya,Restaurant/Cafe/Canteen,1,290A Kensington,Liverpool,Liverpool,L7 2RN,1,fhrs_1_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94702060000000,53.41194850000000,2019-04-02,10,15,20,
497456,PI/000163236,Al Amin Tandoori,Takeaway/sandwich shop,7844,170 Warbreck Moor,Liverpool,Liverpool,L9 0HZ,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95542970000000,53.47030830000000,2019-01-08,5,5,10,
616736,PI/000236186,Al Baraka,Retailers - other,4613,47A Granby Street,Liverpool,Liverpool,L8 2TU,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95807860000000,53.39588710000000,2019-08-06,10,5,10,
496315,PI/000036830,Al Baraka Indian Takeaway,Takeaway/sandwich shop,7844,241A County Road,Liverpool,Liverpool,L4 5PE,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96803820000000,53.44575740000000,2019-12-11,10,10,10,
963211,PI/000270542,Al Dente,Restaurant/Cafe/Canteen,1,1 Lark Lane,Liverpool,Liverpool,L17 8UN,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94821240000000,53.37962400000000,2017-09-22,0,5,5,
497228,PI/000144290,Al Kashs,Retailers - other,4613,148 Smithdown Road,Liverpool,Liverpool,L15 3JR,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93298100000000,53.39186980000000,2019-09-13,0,5,0,Wavertree
997781,PI/000271302,Al Shareef,Restaurant/Cafe/Canteen,1,69 Mount Pleasant,Liverpool,Liverpool,L3 5TB,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97428980000000,53.40412280000000,2018-07-23,5,5,5,
1244235,77381,Al Shareef Supermarket,Retailers - other,4613,"Apartment 1, 71 Mount Pleasant",Liverpool,Liverpool,L3 5TB,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97419280000000,53.40411660000000,,,,,
498180,PI/000241253,Al Soufi News,Retailers - other,4613,341 Scotland Road,Liverpool,Liverpool,L5 8TS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98242240000000,53.42313230000000,2015-05-06,0,5,0,Everton
1244457,PI/000273923,Aladdin,Takeaway/sandwich shop,7844,8C High Street,Liverpool,Liverpool,L15 8HG,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92215590000000,53.39891110000000,,,,,Wavertree
1244365,77950,Al-Ameer Restaurant,Restaurant/Cafe/Canteen,1,99 Lodge Lane,Liverpool,Liverpool,L8 0QF,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94920330000000,53.39442980000000,2020-03-13,10,10,10,
498031,PI/000237229,Alan's Kitchen,Takeaway/sandwich shop,7844,29 Prescot Road,Liverpool,Liverpool,L7 0LA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94304880000000,53.41262710000000,2019-05-24,10,10,5,Fairfield
1252339,78089,Albert Trading Alectrofag Essentials,Retailers - other,4613,15 St Oswalds Street,Liverpool,Liverpool,L13 5SA,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91390350000000,53.41308630000000,,,,,
1243636,71353,Albi'S Choice,Retailers - other,4613,182 Molyneux Road,Liverpool,Liverpool,L6 6AW,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94706511497498,53.41463470458980,2019-11-07,10,10,10,Kensington
1243582,71046,Alder Hey Family House trust,Restaurant/Cafe/Canteen,1,Ronald Mcdonald House Alder Road,Liverpool,Liverpool,L12 2AZ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90001106262207,53.42000579833980,2020-01-28,5,5,0,
817790,PI/000266763,Alder Hey in the Park,Restaurant/Cafe/Canteen,1,"Institute Of Child Health Unit, Alder Hey In The Park Eaton Road",Liverpool,Liverpool,L12 2AP,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89872193336487,53.42025756835940,2020-02-19,5,5,5,West Derby
1098392,PI/000274642,Alder Hey News,Retailers - other,4613,"Alder Hey News, 252 East Prescot Road",Liverpool,Liverpool,L14 5NG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.89469003677368,53.41741180419920,2018-06-22,5,5,5,
799650,PI/000264208,Aldi,Retailers - supermarkets/hypermarkets,7840,40 Lorenzo Drive,Liverpool,Liverpool,L11 1BQ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.92612410000000,53.44174820000000,2020-02-04,5,0,0,
683797,PI/000260882,Aldi,Retailers - supermarkets/hypermarkets,7840,41 Gateacre Park Drive,Liverpool,Liverpool,L25 1PD,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.87219590000000,53.39125090000000,2019-04-24,0,0,0,
498089,PI/000238976,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi Supermarket, 10 Broad Green Road",Liverpool,Liverpool,L13 5SG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91322302818298,53.41299438476560,2020-02-04,0,0,0,
497200,PI/000140687,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi Supermarket, 2 Salop Street",Liverpool,Liverpool,L4 4BZ,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97190594673157,53.43643951416020,2019-01-08,0,0,5,
497237,PI/000144801,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi Supermarket, 281 Smithdown Road",Liverpool,Liverpool,L15 2HF,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93706107139587,53.39479446411130,2016-04-04,0,0,0,Wavertree
496429,PI/000053665,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi Supermarket, 367 East Prescot Road",Liverpool,Liverpool,L14 2DE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.88706994056702,53.41997528076170,2019-10-31,0,0,0,
498157,PI/000240703,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi Supermarket, 74 - 75, St Johns Way St Johns Precinct",Liverpool,Liverpool,L1 1LS,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.98011708259583,53.40662002563480,2019-06-03,5,5,0,
963209,PI/000270449,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi, 249 St Marys Road",Liverpool,Liverpool,L19 0NE,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90994570000000,53.35847500000000,2019-02-08,0,0,0,
956764,PI/000268846,Aldi,Retailers - supermarkets/hypermarkets,7840,"Aldi, 400 Queens Drive",Liverpool,Liverpool,L13 0DL,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91723870000000,53.42537590000000,2020-01-09,0,5,5,West Derby
942422,PI/000269648,Aldi - Rice Lane,Retailers - supermarkets/hypermarkets,7840,1 Clocktower Drive,Liverpool,Liverpool,L9 1ET,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96635730000000,53.45204830000000,2016-09-28,0,0,0,
1243561,67676,Aleppo,Restaurant/Cafe/Canteen,1,103 Lodge Lane,Liverpool,Liverpool,L8 0QF,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94914080000000,53.39432240000000,2019-03-13,10,10,10,
683719,PI/000247927,Alexa's Ices,Mobile caterer,7846,29 Town Row,Liverpool,Liverpool,L12 5HG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.90760890000000,53.43197560000000,2015-03-05,5,0,0,
1247075,78041,Alfalfa Pasta,Takeaway/sandwich shop,7844,5 Gwendoline Street,Liverpool,Liverpool,L8 8EY,AwaitingInspection,fhrs_awaitinginspection_en-GB,true,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96634830000000,53.39116430000000,,,,,
1244108,76071,Alfredo's,Takeaway/sandwich shop,7844,341 Smithdown Road,Liverpool,Liverpool,L15 3JJ,2,fhrs_2_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93339040000000,53.39271150000000,2020-01-15,15,15,10,Wavertree
1243833,71752,Alhambra Wine Bar,Pub/bar/nightclub,7843,"Alahambra, Cains Brewery Village Stanhope Street",Liverpool,Liverpool,L8 5XJ,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97810411453247,53.39362335205080,2018-04-25,10,10,10,
497864,PI/000232617,Alharf Newsagent,Retailers - other,4613,"Guardian News, 47 Bold Street",Liverpool,Liverpool,L1 4EU,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.97829604148865,53.40330886840820,2017-07-21,5,10,5,
1244003,71967,Ali Baba Fish and Chips,Takeaway/sandwich shop,7844,585 Prescot Road,Liverpool,Liverpool,L13 5UX,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91014860000000,53.41416740000000,2019-02-05,5,10,5,Old Swan
706170,PI/000261905,Alinka,Retailers - other,4613,107 - 109 Prescot Road,Liverpool,Liverpool,L7 0LA,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94194080000000,53.41286950000000,2017-11-15,10,10,5,Fairfield
496624,PI/000082279,Ali's Supermarket,Retailers - other,4613,88 Holt Road,Liverpool,Liverpool,L7 2PR,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.94829110000000,53.40954740000000,2017-09-21,10,10,5,
498287,PI/000243029,All Bar One,Restaurant/Cafe/Canteen,1,"All Bar One, The Queens Hotel Derby Square",Liverpool,Liverpool,L2 7NU,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.99093890190125,53.40494155883790,2018-01-22,5,10,5,
683825,PI/000261501,All in One,Retailers - other,4613,"All In One, 134 Muirhead Avenue East",Liverpool,Liverpool,L11 1EW,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.91282010078430,53.43842697143550,2019-07-10,10,0,5,
497136,PI/000131381,All In One Convenience Store,Retailers - other,4613,205 - 207 Rice Lane,Liverpool,Liverpool,L9 1AQ,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96187750000000,53.45502120000000,2020-01-29,5,10,5,
726388,PI/000262397,All in one Convenience Store,Retailers - other,4613,80 Aigburth Road,Liverpool,Liverpool,L17 7BN,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95320340000000,53.38029440000000,2016-12-09,0,10,5,St Michaels
919814,PI/000269649,All in One Convenience Store,Retailers - other,4613,87 Walton Breck Road,Liverpool,Liverpool,L4 0RD,3,fhrs_3_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.96716190000000,53.43103200000000,2019-03-27,10,10,10,
496970,PI/000117612,All Saints Parochial Centre And Club,Pub/bar/nightclub,7843,All Saints Parish Centre Oakfield,Liverpool,Liverpool,L4 2QG,5,fhrs_5_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.95625901222229,53.42739868164060,2019-09-18,0,5,0,
1244217,77192,Allen's Productions Ltd,Distributors/Transporters,7,72 Bagot Street,Liverpool,Liverpool,L15 0HT,4,fhrs_4_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,FHRS,False,-2.93331430000000,53.39816840000000,2019-11-21,0,10,10,
